epoch,step,layer,expert,count
11,11,1,6,789
11,11,1,7,795
11,11,1,0,775
11,11,1,1,35
11,11,1,2,3
11,11,1,3,637
11,11,1,4,115
2,2142,0,7,768
2,2142,0,0,523
2,2142,0,1,427
2,2142,0,2,558
2,2142,0,3,27
2,2142,0,4,792
2,2142,0,5,40
2,2142,0,6,657
2,2142,1,0,104
2,2142,1,1,659
2,2142,1,2,8
2,2142,1,3,757
2,2142,1,4,792
2,2142,1,5,175
2,2142,1,6,662
2,2142,1,7,635
3,3201,0,1,433
3,3201,0,2,565
3,3201,0,3,40
3,3201,0,4,792
3,3201,0,5,35
3,3201,0,6,634
3,3201,0,7,776
3,3201,0,0,517
3,3201,1,3,727
3,3201,1,4,792
3,3201,1,5,784
3,3201,1,6,239
3,3201,1,7,590
3,3201,1,0,392
3,3201,1,1,266
3,3201,1,2,2
1,1,0,7,379
1,1,0,0,659
1,1,0,1,72
1,1,0,2,790
1,1,0,3,183
1,1,0,4,264
1,1,0,5,783
1,1,0,6,659
1,1,1,4,194
1,1,1,5,790
1,1,1,6,780
1,1,1,7,74
1,1,1,0,516
1,1,1,1,580
1,1,1,2,74
1,1,1,3,781
2,2,0,0,548
2,2,0,1,57
2,2,0,2,791
2,2,0,3,194
2,2,0,4,259
2,2,0,5,769
2,2,0,6,777
2,2,0,7,394
2,2,1,3,766
2,2,1,4,177
2,2,1,5,790
2,2,1,6,789
2,2,1,7,52
2,2,1,0,581
2,2,1,1,555
2,2,1,2,79
4,4268,0,3,22
4,4268,0,4,792
4,4268,0,5,45
4,4268,0,6,674
4,4268,0,7,774
4,4268,0,0,537
4,4268,0,1,390
4,4268,0,2,558
4,4268,1,7,790
4,4268,1,0,226
4,4268,1,1,462
4,4268,1,2,3
4,4268,1,3,2
4,4268,1,4,792
4,4268,1,5,790
4,4268,1,6,727
3,3,0,1,60
3,3,0,2,791
3,3,0,3,192
3,3,0,4,267
3,3,0,5,764
3,3,0,6,786
3,3,0,7,386
3,3,0,0,543
3,3,1,0,693
3,3,1,1,635
3,3,1,2,56
3,3,1,3,693
3,3,1,4,62
3,3,1,5,791
3,3,1,6,790
3,3,1,7,69
4,4,0,3,558
4,4,0,4,166
4,4,0,5,753
4,4,0,6,787
4,4,0,7,231
4,4,0,0,454
4,4,0,1,49
4,4,0,2,791
4,4,1,6,790
4,4,1,7,55
4,4,1,0,728
4,4,1,1,687
4,4,1,2,50
4,4,1,3,653
4,4,1,4,35
4,4,1,5,791
1,1,0,3,660
1,1,0,4,602
1,1,0,5,405
1,1,0,6,45
1,1,0,7,160
1,1,0,0,785
1,1,0,1,380
1,1,0,2,720
1,1,1,6,133
1,1,1,7,784
1,1,1,0,712
1,1,1,1,647
1,1,1,2,199
1,1,1,3,640
1,1,1,4,164
1,1,1,5,478
5,5,0,6,788
5,5,0,7,181
5,5,0,0,330
5,5,0,1,52
5,5,0,2,793
5,5,0,3,737
5,5,0,4,173
5,5,0,5,735
5,5,1,0,679
5,5,1,1,646
5,5,1,2,130
5,5,1,3,440
5,5,1,4,19
5,5,1,5,1038
5,5,1,6,791
5,5,1,7,46
2,2,0,5,219
2,2,0,6,35
2,2,0,7,165
2,2,0,0,785
2,2,0,1,670
2,2,0,2,764
2,2,0,3,364
2,2,0,4,755
2,2,1,5,387
2,2,1,6,176
2,2,1,7,785
2,2,1,0,665
2,2,1,1,732
2,2,1,2,205
2,2,1,3,692
2,2,1,4,115
6,6,0,2,794
6,6,0,3,759
6,6,0,4,203
6,6,0,5,564
6,6,0,6,788
6,6,0,7,238
6,6,0,0,408
6,6,0,1,35
6,6,1,0,583
6,6,1,1,719
6,6,1,2,143
6,6,1,3,402
6,6,1,4,19
6,6,1,5,1078
6,6,1,6,791
6,6,1,7,54
3,3,0,6,37
3,3,0,7,167
3,3,0,0,785
3,3,0,1,721
3,3,0,2,773
3,3,0,3,292
3,3,0,4,766
3,3,0,5,216
3,3,1,1,742
3,3,1,2,203
3,3,1,3,688
3,3,1,4,102
3,3,1,5,364
3,3,1,6,198
3,3,1,7,785
3,3,1,0,675
7,7,0,5,190
7,7,0,6,789
7,7,0,7,318
7,7,0,0,519
7,7,0,1,161
7,7,0,2,792
7,7,0,3,764
7,7,0,4,256
7,7,1,5,1038
7,7,1,6,791
7,7,1,7,71
7,7,1,0,399
7,7,1,1,763
7,7,1,2,29
7,7,1,3,668
7,7,1,4,30
4,4,0,4,770
4,4,0,5,142
4,4,0,6,35
4,4,0,7,167
4,4,0,0,785
4,4,0,1,712
4,4,0,2,768
4,4,0,3,378
4,4,1,7,785
4,4,1,0,655
4,4,1,1,754
4,4,1,2,204
4,4,1,3,661
4,4,1,4,105
4,4,1,5,394
4,4,1,6,199
8,8,0,5,86
8,8,0,6,792
8,8,0,7,348
8,8,0,0,663
8,8,0,1,79
8,8,0,2,789
8,8,0,3,771
8,8,0,4,261
8,8,1,5,946
8,8,1,6,791
8,8,1,7,75
8,8,1,0,367
8,8,1,1,766
8,8,1,2,61
8,8,1,3,722
8,8,1,4,61
5,5,0,2,768
5,5,0,3,353
5,5,0,4,770
5,5,0,5,148
5,5,0,6,36
5,5,0,7,166
5,5,0,0,828
5,5,0,1,688
5,5,1,3,439
5,5,1,4,232
5,5,1,5,472
5,5,1,6,140
5,5,1,7,1131
5,5,1,0,284
5,5,1,1,754
5,5,1,2,305
9,9,0,1,62
9,9,0,2,788
9,9,0,3,776
9,9,0,4,274
9,9,0,5,101
9,9,0,6,872
9,9,0,7,292
9,9,0,0,624
9,9,1,1,762
9,9,1,2,99
9,9,1,3,755
9,9,1,4,52
9,9,1,5,901
9,9,1,6,803
9,9,1,7,93
9,9,1,0,324
6,6,0,7,165
6,6,0,0,877
6,6,0,1,700
6,6,0,2,747
6,6,0,3,346
6,6,0,4,761
6,6,0,5,125
6,6,0,6,36
6,6,1,6,85
6,6,1,7,1133
6,6,1,0,74
6,6,1,1,750
6,6,1,2,512
6,6,1,3,83
6,6,1,4,463
6,6,1,5,657
10,10,0,5,119
10,10,0,6,883
10,10,0,7,238
10,10,0,0,632
10,10,0,1,62
10,10,0,2,788
10,10,0,3,777
10,10,0,4,290
10,10,1,6,804
10,10,1,7,61
10,10,1,0,426
10,10,1,1,757
10,10,1,2,64
10,10,1,3,768
10,10,1,4,41
10,10,1,5,868
7,7,0,6,38
7,7,0,7,161
7,7,0,0,1030
7,7,0,1,708
7,7,0,2,685
7,7,0,3,329
7,7,0,4,713
7,7,0,5,93
7,7,1,3,4
7,7,1,4,448
7,7,1,5,752
7,7,1,6,64
7,7,1,7,1131
7,7,1,0,20
7,7,1,1,678
7,7,1,2,660
11,11,0,0,634
11,11,0,1,68
11,11,0,2,788
11,11,0,3,777
11,11,0,4,298
11,11,0,5,122
11,11,0,6,904
11,11,0,7,198
11,11,1,4,37
11,11,1,5,817
11,11,1,6,812
11,11,1,7,95
11,11,1,0,441
11,11,1,1,760
11,11,1,2,59
11,11,1,3,768
8,8,0,4,672
8,8,0,5,69
8,8,0,6,39
8,8,0,7,159
8,8,0,0,1053
8,8,0,1,730
8,8,0,2,633
8,8,0,3,402
8,8,1,3,3
8,8,1,4,467
8,8,1,5,765
8,8,1,6,39
8,8,1,7,1129
8,8,1,0,12
8,8,1,1,757
8,8,1,2,585
12,12,0,4,287
12,12,0,5,191
12,12,0,6,918
12,12,0,7,160
12,12,0,0,630
12,12,0,1,38
12,12,0,2,786
12,12,0,3,779
12,12,1,3,766
12,12,1,4,29
12,12,1,5,806
12,12,1,6,821
12,12,1,7,115
12,12,1,0,443
12,12,1,1,755
12,12,1,2,54
9,9,0,6,39
9,9,0,7,158
9,9,0,0,1069
9,9,0,1,752
9,9,0,2,570
9,9,0,3,474
9,9,0,4,635
9,9,0,5,60
9,9,1,0,12
9,9,1,1,767
9,9,1,2,555
9,9,1,3,4
9,9,1,4,447
9,9,1,5,774
9,9,1,6,72
9,9,1,7,1126
13,13,0,0,591
13,13,0,1,38
13,13,0,2,784
13,13,0,3,780
13,13,0,4,299
13,13,0,5,256
13,13,0,6,929
13,13,0,7,112
13,13,1,7,114
13,13,1,0,426
13,13,1,1,748
13,13,1,2,45
13,13,1,3,765
13,13,1,4,47
13,13,1,5,797
13,13,1,6,847
10,10,0,5,69
10,10,0,6,39
10,10,0,7,155
10,10,0,0,1104
10,10,0,1,766
10,10,0,2,516
10,10,0,3,552
10,10,0,4,556
10,10,1,7,1124
10,10,1,0,7
10,10,1,1,768
10,10,1,2,516
10,10,1,3,5
10,10,1,4,481
10,10,1,5,774
10,10,1,6,82
14,14,0,3,780
14,14,0,4,278
14,14,0,5,598
14,14,0,6,893
14,14,0,7,68
14,14,0,0,349
14,14,0,1,37
14,14,0,2,786
14,14,1,7,92
14,14,1,0,432
14,14,1,1,757
14,14,1,2,55
14,14,1,3,732
14,14,1,4,48
14,14,1,5,797
14,14,1,6,876
15,15,0,1,38
15,15,0,2,786
15,15,0,3,779
15,15,0,4,304
15,15,0,5,704
15,15,0,6,882
15,15,0,7,50
15,15,0,0,246
15,15,1,4,69
15,15,1,5,793
15,15,1,6,894
15,15,1,7,113
15,15,1,0,419
15,15,1,1,734
15,15,1,2,42
15,15,1,3,725
5,5339,0,0,502
5,5339,0,1,335
5,5339,0,2,451
5,5339,0,3,15
5,5339,0,4,1091
5,5339,0,5,29
5,5339,0,6,607
5,5339,0,7,762
5,5339,1,1,179
5,5339,1,2,501
5,5339,1,3,0
5,5339,1,4,794
5,5339,1,5,790
5,5339,1,6,686
5,5339,1,7,791
5,5339,1,0,51
16,16,0,0,206
16,16,0,1,38
16,16,0,2,788
16,16,0,3,776
16,16,0,4,342
16,16,0,5,729
16,16,0,6,877
16,16,0,7,33
16,16,1,0,393
16,16,1,1,662
16,16,1,2,20
16,16,1,3,686
16,16,1,4,80
16,16,1,5,794
16,16,1,6,966
16,16,1,7,188
17,17,0,2,789
17,17,0,3,774
17,17,0,4,424
17,17,0,5,750
17,17,0,6,794
17,17,0,7,31
17,17,0,0,194
17,17,0,1,33
17,17,1,3,753
17,17,1,4,70
17,17,1,5,796
17,17,1,6,1006
17,17,1,7,324
17,17,1,0,281
17,17,1,1,543
17,17,1,2,16
18,18,0,2,789
18,18,0,3,768
18,18,0,4,442
18,18,0,5,758
18,18,0,6,792
18,18,0,7,32
18,18,0,0,174
18,18,0,1,34
18,18,1,0,224
18,18,1,1,368
18,18,1,2,61
18,18,1,3,781
18,18,1,4,126
18,18,1,5,794
18,18,1,6,1030
18,18,1,7,405
19,19,0,7,30
19,19,0,0,154
19,19,0,1,35
19,19,0,2,790
19,19,0,3,760
19,19,0,4,464
19,19,0,5,765
19,19,0,6,791
19,19,1,1,222
19,19,1,2,113
19,19,1,3,783
19,19,1,4,243
19,19,1,5,856
19,19,1,6,1019
19,19,1,7,411
19,19,1,0,142
20,20,0,7,33
20,20,0,0,68
20,20,0,1,102
20,20,0,2,792
20,20,0,3,764
20,20,0,4,475
20,20,0,5,767
20,20,0,6,788
20,20,1,0,90
20,20,1,1,105
20,20,1,2,178
20,20,1,3,784
20,20,1,4,376
20,20,1,5,856
20,20,1,6,1058
20,20,1,7,342
6,6421,0,0,464
6,6421,0,1,423
6,6421,0,2,471
6,6421,0,3,13
6,6421,0,4,1085
6,6421,0,5,20
6,6421,0,6,552
6,6421,0,7,764
6,6421,1,4,793
6,6421,1,5,791
6,6421,1,6,575
6,6421,1,7,790
6,6421,1,0,28
6,6421,1,1,141
6,6421,1,2,674
6,6421,1,3,0
7,7484,0,2,547
7,7484,0,3,12
7,7484,0,4,792
7,7484,0,5,18
7,7484,0,6,633
7,7484,0,7,770
7,7484,0,0,490
7,7484,0,1,530
7,7484,1,3,0
7,7484,1,4,792
7,7484,1,5,789
7,7484,1,6,754
7,7484,1,7,791
7,7484,1,0,12
7,7484,1,1,42
7,7484,1,2,612
8,8563,0,0,479
8,8563,0,1,542
8,8563,0,2,591
8,8563,0,3,13
8,8563,0,4,792
8,8563,0,5,18
8,8563,0,6,578
8,8563,0,7,779
8,8563,1,5,791
8,8563,1,6,750
8,8563,1,7,790
8,8563,1,0,3
8,8563,1,1,105
8,8563,1,2,561
8,8563,1,3,0
8,8563,1,4,792
1,1,0,4,789
1,1,0,5,681
1,1,0,6,776
1,1,0,7,154
1,1,0,0,92
1,1,0,1,766
1,1,0,2,510
1,1,0,3,26
1,1,1,6,509
1,1,1,7,709
1,1,1,0,792
1,1,1,1,177
1,1,1,2,778
1,1,1,3,64
1,1,1,4,500
1,1,1,5,265
2,2,0,1,739
2,2,0,2,720
2,2,0,3,48
2,2,0,4,788
2,2,0,5,535
2,2,0,6,791
2,2,0,7,128
2,2,0,0,45
2,2,1,6,482
2,2,1,7,768
2,2,1,0,792
2,2,1,1,176
2,2,1,2,783
2,2,1,3,60
2,2,1,4,463
2,2,1,5,270
3,3,0,7,375
3,3,0,0,18
3,3,0,1,610
3,3,0,2,782
3,3,0,3,90
3,3,0,4,783
3,3,0,5,345
3,3,0,6,791
3,3,1,2,781
3,3,1,3,95
3,3,1,4,389
3,3,1,5,215
3,3,1,6,543
3,3,1,7,768
3,3,1,0,792
3,3,1,1,211
9,9630,0,2,425
9,9630,0,3,11
9,9630,0,4,792
9,9630,0,5,20
9,9630,0,6,627
9,9630,0,7,756
9,9630,0,0,456
9,9630,0,1,705
9,9630,1,7,790
9,9630,1,0,0
9,9630,1,1,203
9,9630,1,2,448
9,9630,1,3,0
9,9630,1,4,792
9,9630,1,5,791
9,9630,1,6,768
4,4,0,0,12
4,4,0,1,488
4,4,0,2,786
4,4,0,3,101
4,4,0,4,785
4,4,0,5,227
4,4,0,6,791
4,4,0,7,604
4,4,1,4,364
4,4,1,5,174
4,4,1,6,627
4,4,1,7,737
4,4,1,0,792
4,4,1,1,205
4,4,1,2,791
4,4,1,3,104
5,5,0,6,791
5,5,0,7,748
5,5,0,0,14
5,5,0,1,439
5,5,0,2,789
5,5,0,3,64
5,5,0,4,788
5,5,0,5,161
5,5,1,7,489
5,5,1,0,1144
5,5,1,1,619
5,5,1,2,791
5,5,1,3,26
5,5,1,4,203
5,5,1,5,114
5,5,1,6,408
6,6,0,4,789
6,6,0,5,158
6,6,0,6,791
6,6,0,7,755
6,6,0,0,16
6,6,0,1,430
6,6,0,2,790
6,6,0,3,65
6,6,1,4,151
6,6,1,5,87
6,6,1,6,388
6,6,1,7,421
6,6,1,0,1144
6,6,1,1,764
6,6,1,2,791
6,6,1,3,48
7,7,0,3,74
7,7,0,4,789
7,7,0,5,161
7,7,0,6,791
7,7,0,7,761
7,7,0,0,31
7,7,0,1,397
7,7,0,2,790
7,7,1,0,1144
7,7,1,1,781
7,7,1,2,791
7,7,1,3,53
7,7,1,4,138
7,7,1,5,105
7,7,1,6,472
7,7,1,7,310
8,8,0,3,66
8,8,0,4,789
8,8,0,5,154
8,8,0,6,791
8,8,0,7,760
8,8,0,0,31
8,8,0,1,414
8,8,0,2,789
8,8,1,5,117
8,8,1,6,490
8,8,1,7,279
8,8,1,0,1144
8,8,1,1,782
8,8,1,2,791
8,8,1,3,48
8,8,1,4,143
9,9,0,3,65
9,9,0,4,789
9,9,0,5,155
9,9,0,6,791
9,9,0,7,756
9,9,0,0,27
9,9,0,1,422
9,9,0,2,789
9,9,1,4,157
9,9,1,5,116
9,9,1,6,492
9,9,1,7,265
9,9,1,0,1144
9,9,1,1,782
9,9,1,2,791
9,9,1,3,47
10,10686,0,6,586
10,10686,0,7,788
10,10686,0,0,448
10,10686,0,1,714
10,10686,0,2,437
10,10686,0,3,10
10,10686,0,4,792
10,10686,0,5,17
10,10686,1,3,0
10,10686,1,4,792
10,10686,1,5,791
10,10686,1,6,769
10,10686,1,7,790
10,10686,1,0,6
10,10686,1,1,41
10,10686,1,2,603
11,11757,0,0,359
11,11757,0,1,784
11,11757,0,2,258
11,11757,0,3,25
11,11757,0,4,792
11,11757,0,5,37
11,11757,0,6,758
11,11757,0,7,779
11,11757,1,5,791
11,11757,1,6,767
11,11757,1,7,790
11,11757,1,0,0
11,11757,1,1,48
11,11757,1,2,604
11,11757,1,3,0
11,11757,1,4,792
1,1,0,1,59
1,1,0,2,693
1,1,0,3,108
1,1,0,4,797
1,1,0,5,742
1,1,0,6,77
1,1,0,7,749
1,1,0,0,597
1,1,1,3,407
1,1,1,4,396
1,1,1,5,797
1,1,1,6,747
1,1,1,7,523
1,1,1,0,161
1,1,1,1,754
1,1,1,2,37
2,2,0,5,736
2,2,0,6,78
2,2,0,7,750
2,2,0,0,602
2,2,0,1,58
2,2,0,2,692
2,2,0,3,109
2,2,0,4,797
2,2,1,5,797
2,2,1,6,719
2,2,1,7,795
2,2,1,0,218
2,2,1,1,722
2,2,1,2,86
2,2,1,3,251
2,2,1,4,234
3,3,0,7,729
3,3,0,0,599
3,3,0,1,52
3,3,0,2,778
3,3,0,3,96
3,3,0,4,797
3,3,0,5,704
3,3,0,6,67
3,3,1,7,797
3,3,1,0,230
3,3,1,1,719
3,3,1,2,93
3,3,1,3,182
3,3,1,4,269
3,3,1,5,796
3,3,1,6,736
4,4,0,6,189
4,4,0,7,301
4,4,0,0,754
4,4,0,1,201
4,4,0,2,793
4,4,0,3,422
4,4,0,4,797
4,4,0,5,365
4,4,1,3,211
4,4,1,4,292
4,4,1,5,796
4,4,1,6,731
4,4,1,7,797
4,4,1,0,172
4,4,1,1,744
4,4,1,2,79
5,5,0,7,65
5,5,0,0,764
5,5,0,1,226
5,5,0,2,794
5,5,0,3,496
5,5,0,4,1124
5,5,0,5,119
5,5,0,6,234
5,5,1,0,68
5,5,1,1,672
5,5,1,2,67
5,5,1,3,89
5,5,1,4,112
5,5,1,5,1135
5,5,1,6,649
5,5,1,7,1030
6,6,0,1,316
6,6,0,2,794
6,6,0,3,453
6,6,0,4,1114
6,6,0,5,111
6,6,0,6,223
6,6,0,7,52
6,6,0,0,759
6,6,1,3,107
6,6,1,4,105
6,6,1,5,1135
6,6,1,6,653
6,6,1,7,1030
6,6,1,0,77
6,6,1,1,653
6,6,1,2,62
7,7,0,2,794
7,7,0,3,413
7,7,0,4,1089
7,7,0,5,114
7,7,0,6,269
7,7,0,7,51
7,7,0,0,757
7,7,0,1,335
7,7,1,7,1057
7,7,1,0,72
7,7,1,1,642
7,7,1,2,64
7,7,1,3,111
7,7,1,4,88
7,7,1,5,1135
7,7,1,6,653
12,12837,0,1,785
12,12837,0,2,382
12,12837,0,3,10
12,12837,0,4,792
12,12837,0,5,44
12,12837,0,6,726
12,12837,0,7,790
12,12837,0,0,263
12,12837,1,0,0
12,12837,1,1,78
12,12837,1,2,725
12,12837,1,3,0
12,12837,1,4,792
12,12837,1,5,791
12,12837,1,6,616
12,12837,1,7,790
1,1,0,1,781
1,1,0,2,468
1,1,0,3,70
1,1,0,4,86
1,1,0,5,738
1,1,0,6,540
1,1,0,7,310
1,1,0,0,788
1,1,1,3,777
1,1,1,4,41
1,1,1,5,498
1,1,1,6,736
1,1,1,7,218
1,1,1,0,419
1,1,1,1,543
1,1,1,2,549
2,2,0,3,103
2,2,0,4,288
2,2,0,5,131
2,2,0,6,525
2,2,0,7,658
2,2,0,0,790
2,2,0,1,650
2,2,0,2,636
2,2,1,2,691
2,2,1,3,179
2,2,1,4,413
2,2,1,5,602
2,2,1,6,695
2,2,1,7,211
2,2,1,0,749
2,2,1,1,241
3,3,0,0,790
3,3,0,1,186
3,3,0,2,713
3,3,0,3,235
3,3,0,4,517
3,3,0,5,23
3,3,0,6,560
3,3,0,7,757
3,3,1,2,680
3,3,1,3,115
3,3,1,4,748
3,3,1,5,591
3,3,1,6,602
3,3,1,7,183
3,3,1,0,756
3,3,1,1,106
13,13905,0,3,7
13,13905,0,4,792
13,13905,0,5,22
13,13905,0,6,659
13,13905,0,7,790
13,13905,0,0,298
13,13905,0,1,789
13,13905,0,2,435
13,13905,1,0,11
13,13905,1,1,576
13,13905,1,2,769
13,13905,1,3,0
13,13905,1,4,792
13,13905,1,5,791
13,13905,1,6,63
13,13905,1,7,790
4,4,0,1,150
4,4,0,2,699
4,4,0,3,311
4,4,0,4,617
4,4,0,5,23
4,4,0,6,425
4,4,0,7,766
4,4,0,0,790
4,4,1,0,742
4,4,1,1,98
4,4,1,2,784
4,4,1,3,54
4,4,1,4,759
4,4,1,5,454
4,4,1,6,608
4,4,1,7,282
1,1,0,3,774
1,1,0,4,232
1,1,0,5,775
1,1,0,6,134
1,1,0,7,466
1,1,0,0,462
1,1,0,1,205
1,1,0,2,714
1,1,1,2,358
1,1,1,3,586
1,1,1,4,283
1,1,1,5,769
1,1,1,6,104
1,1,1,7,93
1,1,1,0,786
1,1,1,1,783
2,2,0,5,559
2,2,0,6,617
2,2,0,7,224
2,2,0,0,779
2,2,0,1,462
2,2,0,2,183
2,2,0,3,565
2,2,0,4,373
2,2,1,0,786
2,2,1,1,440
2,2,1,2,302
2,2,1,3,741
2,2,1,4,237
2,2,1,5,702
2,2,1,6,412
2,2,1,7,142
3,3,0,4,712
3,3,0,5,104
3,3,0,6,725
3,3,0,7,508
3,3,0,0,785
3,3,0,1,583
3,3,0,2,20
3,3,0,3,325
3,3,1,0,786
3,3,1,1,49
3,3,1,2,301
3,3,1,3,771
3,3,1,4,550
3,3,1,5,225
3,3,1,6,602
3,3,1,7,478
4,4,0,5,13
4,4,0,6,769
4,4,0,7,588
4,4,0,0,785
4,4,0,1,573
4,4,0,2,17
4,4,0,3,292
4,4,0,4,725
4,4,1,7,552
4,4,1,0,786
4,4,1,1,40
4,4,1,2,252
4,4,1,3,772
4,4,1,4,681
4,4,1,5,51
4,4,1,6,628
14,14964,0,0,291
14,14964,0,1,788
14,14964,0,2,432
14,14964,0,3,9
14,14964,0,4,792
14,14964,0,5,22
14,14964,0,6,668
14,14964,0,7,790
14,14964,1,5,791
14,14964,1,6,605
14,14964,1,7,790
14,14964,1,0,1
14,14964,1,1,44
14,14964,1,2,769
14,14964,1,3,0
14,14964,1,4,792
5,5,0,2,15
5,5,0,3,290
5,5,0,4,716
5,5,0,5,16
5,5,0,6,765
5,5,0,7,569
5,5,0,0,790
5,5,0,1,601
5,5,1,4,601
5,5,1,5,22
5,5,1,6,557
5,5,1,7,471
5,5,1,0,1133
5,5,1,1,25
5,5,1,2,197
5,5,1,3,756
1,1,0,7,571
1,1,0,0,786
1,1,0,1,600
1,1,0,2,15
1,1,0,3,290
1,1,0,4,716
1,1,0,5,17
1,1,0,6,767
1,1,1,1,507
1,1,1,2,98
1,1,1,3,686
1,1,1,4,354
1,1,1,5,734
1,1,1,6,394
1,1,1,7,202
1,1,1,0,787
1,1,0,7,518
1,1,0,0,268
1,1,0,1,754
1,1,0,2,62
1,1,0,3,775
1,1,0,4,299
1,1,0,5,724
1,1,0,6,392
1,1,1,6,366
1,1,1,7,290
1,1,1,0,786
1,1,1,1,787
1,1,1,2,314
1,1,1,3,277
1,1,1,4,189
1,1,1,5,783
2,2,0,6,399
2,2,0,7,531
2,2,0,0,262
2,2,0,1,751
2,2,0,2,62
2,2,0,3,791
2,2,0,4,276
2,2,0,5,720
2,2,1,3,314
2,2,1,4,175
2,2,1,5,774
2,2,1,6,337
2,2,1,7,396
2,2,1,0,774
2,2,1,1,792
2,2,1,2,230
3,3,0,3,792
3,3,0,4,662
3,3,0,5,426
3,3,0,6,558
3,3,0,7,231
3,3,0,0,729
3,3,0,1,331
3,3,0,2,63
3,3,1,4,177
3,3,1,5,679
3,3,1,6,394
3,3,1,7,391
3,3,1,0,727
3,3,1,1,792
3,3,1,2,210
3,3,1,3,422
4,4,0,7,129
4,4,0,0,780
4,4,0,1,206
4,4,0,2,249
4,4,0,3,792
4,4,0,4,765
4,4,0,5,132
4,4,0,6,739
4,4,1,3,473
4,4,1,4,178
4,4,1,5,449
4,4,1,6,567
4,4,1,7,308
4,4,1,0,785
4,4,1,1,792
4,4,1,2,240
15,16045,0,4,792
15,16045,0,5,15
15,16045,0,6,748
15,16045,0,7,791
15,16045,0,0,237
15,16045,0,1,787
15,16045,0,2,313
15,16045,0,3,109
15,16045,1,2,769
15,16045,1,3,0
15,16045,1,4,792
15,16045,1,5,791
15,16045,1,6,605
15,16045,1,7,790
15,16045,1,0,0
15,16045,1,1,45
5,5,0,3,1144
5,5,0,4,271
5,5,0,5,313
5,5,0,6,493
5,5,0,7,191
5,5,0,0,501
5,5,0,1,430
5,5,0,2,449
5,5,1,4,179
5,5,1,5,219
5,5,1,6,376
5,5,1,7,519
5,5,1,0,793
5,5,1,1,1137
5,5,1,2,266
5,5,1,3,303
6,6,0,1,423
6,6,0,2,519
6,6,0,3,1144
6,6,0,4,242
6,6,0,5,425
6,6,0,6,390
6,6,0,7,378
6,6,0,0,271
6,6,1,0,794
6,6,1,1,1139
6,6,1,2,326
6,6,1,3,294
6,6,1,4,187
6,6,1,5,211
6,6,1,6,371
6,6,1,7,470
7,7,0,6,304
7,7,0,7,393
7,7,0,0,337
7,7,0,1,491
7,7,0,2,538
7,7,0,3,1144
7,7,0,4,135
7,7,0,5,450
7,7,1,6,372
7,7,1,7,488
7,7,1,0,786
7,7,1,1,1137
7,7,1,2,364
7,7,1,3,263
7,7,1,4,186
7,7,1,5,196
8,8,0,6,288
8,8,0,7,399
8,8,0,0,335
8,8,0,1,487
8,8,0,2,546
8,8,0,3,1144
8,8,0,4,105
8,8,0,5,488
8,8,1,3,249
8,8,1,4,191
8,8,1,5,277
8,8,1,6,329
8,8,1,7,438
8,8,1,0,778
8,8,1,1,1132
8,8,1,2,398
9,9,0,6,279
9,9,0,7,409
9,9,0,0,343
9,9,0,1,489
9,9,0,2,547
9,9,0,3,1142
9,9,0,4,93
9,9,0,5,490
9,9,1,5,339
9,9,1,6,273
9,9,1,7,409
9,9,1,0,775
9,9,1,1,1127
9,9,1,2,453
9,9,1,3,234
9,9,1,4,182
10,10,0,3,1142
10,10,0,4,95
10,10,0,5,491
10,10,0,6,280
10,10,0,7,430
10,10,0,0,333
10,10,0,1,484
10,10,0,2,537
10,10,1,3,263
10,10,1,4,181
10,10,1,5,347
10,10,1,6,242
10,10,1,7,405
10,10,1,0,765
10,10,1,1,1127
10,10,1,2,462
11,11,0,1,473
11,11,0,2,537
11,11,0,3,1142
11,11,0,4,95
11,11,0,5,498
11,11,0,6,280
11,11,0,7,433
11,11,0,0,334
11,11,1,5,338
11,11,1,6,251
11,11,1,7,389
11,11,1,0,756
11,11,1,1,1126
11,11,1,2,478
11,11,1,3,274
11,11,1,4,180
12,12,0,1,463
12,12,0,2,523
12,12,0,3,1142
12,12,0,4,94
12,12,0,5,495
12,12,0,6,286
12,12,0,7,464
12,12,0,0,325
12,12,1,2,495
12,12,1,3,276
12,12,1,4,180
12,12,1,5,323
12,12,1,6,296
12,12,1,7,354
12,12,1,0,743
12,12,1,1,1125
